Rotary encoder SYNC DATA
Neuropixel setup
Samping rate: 50 sps
20-21-09_01-13-2023
timestamp_sys,timestamp
2023-01-13_20:21:31.912742,22739
2023-01-13_20:21:32.022309,22849
2023-01-13_20:21:32.132332,22959
2023-01-13_20:21:32.242162,23069
2023-01-13_20:21:32.352162,23179
2023-01-13_20:21:32.462431,23290
2023-01-13_20:21:32.573813,23400
2023-01-13_20:21:32.682533,23510
2023-01-13_20:21:32.793593,23620
2023-01-13_20:21:32.903215,23730
2023-01-13_20:21:33.013470,23840
2023-01-13_20:21:33.123482,23950
2023-01-13_20:21:33.233210,24060
2023-01-13_20:21:33.343191,24170
2023-01-13_20:21:33.453994,24280
2023-01-13_20:21:33.563084,24390
2023-01-13_20:21:33.674445,24500
2023-01-13_20:21:33.783470,24610
2023-01-13_20:21:33.894090,24720
2023-01-13_20:21:34.003012,24830
2023-01-13_20:21:34.114254,24941
2023-01-13_20:21:34.223804,25051
2023-01-13_20:21:34.334339,25161
2023-01-13_20:21:34.444193,25271
2023-01-13_20:21:34.554870,25381
2023-01-13_20:21:34.664239,25491
2023-01-13_20:21:34.774385,25601
2023-01-13_20:21:34.884538,25711
2023-01-13_20:21:34.995369,25821
2023-01-13_20:21:35.104285,25931
2023-01-13_20:21:35.215476,26041
2023-01-13_20:21:35.324416,26151
2023-01-13_20:21:35.434339,26261
2023-01-13_20:21:35.544879,26371
2023-01-13_20:21:35.655189,26482
2023-01-13_20:21:35.764472,26592
2023-01-13_20:21:35.875226,26702
2023-01-13_20:21:35.984958,26812
2023-01-13_20:21:36.095281,26922
2023-01-13_20:21:36.205202,27032
2023-01-13_20:21:36.315503,27142
2023-01-13_20:21:36.425413,27252
2023-01-13_20:21:36.535565,27362
2023-01-13_20:21:36.645486,27472
2023-01-13_20:21:36.756415,27582
2023-01-13_20:21:36.865209,27692
2023-01-13_20:21:36.975681,27802
2023-01-13_20:21:37.085593,27912
2023-01-13_20:21:37.195691,28023
2023-01-13_20:21:37.305787,28133
2023-01-13_20:21:37.416522,28243
2023-01-13_20:21:37.525585,28353
2023-01-13_20:21:37.636126,28463
2023-01-13_20:21:37.745594,28573
2023-01-13_20:21:37.856219,28683
2023-01-13_20:21:37.965997,28793
2023-01-13_20:21:38.076301,28903
2023-01-13_20:21:38.186645,29013
2023-01-13_20:21:38.296598,29123
2023-01-13_20:21:38.406386,29233
2023-01-13_20:21:38.517280,29343
2023-01-13_20:21:38.626852,29453
2023-01-13_20:21:38.736534,29563
2023-01-13_20:21:38.846255,29674
2023-01-13_20:21:38.956965,29784
2023-01-13_20:21:39.067061,29894
2023-01-13_20:21:39.178196,30004
2023-01-13_20:21:39.287203,30114
2023-01-13_20:21:39.397109,30224
2023-01-13_20:21:39.507535,30334
2023-01-13_20:21:39.617784,30444
2023-01-13_20:21:39.727325,30554
2023-01-13_20:21:39.837419,30664
2023-01-13_20:21:39.947216,30774
2023-01-13_20:21:40.057653,30884
2023-01-13_20:21:40.167421,30994
2023-01-13_20:21:40.277485,31104
2023-01-13_20:21:40.387471,31215
2023-01-13_20:21:40.497084,31325
2023-01-13_20:21:40.607424,31435
2023-01-13_20:21:40.718109,31545
2023-01-13_20:21:40.828484,31655
2023-01-13_20:21:40.938278,31765
2023-01-13_20:21:41.048833,31875
2023-01-13_20:21:41.157928,31985
2023-01-13_20:21:41.268140,32095
2023-01-13_20:21:41.378389,32205
2023-01-13_20:21:41.488343,32315
2023-01-13_20:21:41.598376,32425
2023-01-13_20:21:41.708861,32535
2023-01-13_20:21:41.818845,32645
2023-01-13_20:21:41.928200,32756
2023-01-13_20:21:42.038269,32866
2023-01-13_20:21:42.148641,32976
2023-01-13_20:21:42.259099,33086
2023-01-13_20:21:42.369288,33196
2023-01-13_20:21:42.479390,33306
2023-01-13_20:21:42.589050,33416
2023-01-13_20:21:42.699338,33526
2023-01-13_20:21:42.809472,33636
2023-01-13_20:21:42.918758,33746
2023-01-13_20:21:43.029624,33856
2023-01-13_20:21:43.138968,33966
2023-01-13_20:21:43.249650,34076
2023-01-13_20:21:43.360262,34186
2023-01-13_20:21:43.469379,34296
2023-01-13_20:21:43.579270,34407
2023-01-13_20:21:43.690264,34517
2023-01-13_20:21:43.800040,34627
2023-01-13_20:21:43.910270,34737
2023-01-13_20:21:44.020282,34847
2023-01-13_20:21:44.129616,34957
2023-01-13_20:21:44.240264,35067
2023-01-13_20:21:44.350537,35177
2023-01-13_20:21:44.459842,35287
2023-01-13_20:21:44.570330,35397
2023-01-13_20:21:44.680616,35507
2023-01-13_20:21:44.790318,35617
2023-01-13_20:21:44.900339,35727
2023-01-13_20:21:45.010292,35837
2023-01-13_20:21:45.120555,35948
2023-01-13_20:21:45.231325,36058
2023-01-13_20:21:45.341345,36168
2023-01-13_20:21:45.451324,36278
2023-01-13_20:21:45.561260,36388
2023-01-13_20:21:45.670853,36498
2023-01-13_20:21:45.780622,36608
2023-01-13_20:21:45.891246,36718
2023-01-13_20:21:46.001439,36828
2023-01-13_20:21:46.111025,36938
2023-01-13_20:21:46.221151,37048
2023-01-13_20:21:46.331247,37158
2023-01-13_20:21:46.441703,37268
2023-01-13_20:21:46.551323,37378
2023-01-13_20:21:46.661151,37488
2023-01-13_20:21:46.771902,37599
2023-01-13_20:21:46.881468,37709
2023-01-13_20:21:46.991951,37819
2023-01-13_20:21:47.102260,37929
2023-01-13_20:21:47.212051,38039
2023-01-13_20:21:47.322557,38149
2023-01-13_20:21:47.432235,38259
2023-01-13_20:21:47.542460,38369
2023-01-13_20:21:47.652062,38479
2023-01-13_20:21:47.762288,38589
2023-01-13_20:21:47.872803,38699
2023-01-13_20:21:47.982294,38809
2023-01-13_20:21:48.092759,38919
2023-01-13_20:21:48.202751,39029
2023-01-13_20:21:48.422735,39250
2023-01-13_20:21:48.533105,39360
2023-01-13_20:21:48.642667,39470
2023-01-13_20:21:48.753113,39580
2023-01-13_20:21:48.863276,39690
2023-01-13_20:21:48.974031,39800
2023-01-13_20:21:49.083480,39910
2023-01-13_20:21:49.193452,40020
2023-01-13_20:21:49.302979,40130
2023-01-13_20:21:49.414173,40240
2023-01-13_20:21:49.523744,40350
2023-01-13_20:21:49.634235,40460
2023-01-13_20:21:49.743311,40570
2023-01-13_20:21:49.854145,40680
2023-01-13_20:21:49.963458,40791
2023-01-13_20:21:50.074203,40901
2023-01-13_20:21:50.184180,41011
2023-01-13_20:21:50.294260,41121
2023-01-13_20:21:50.403786,41231
2023-01-13_20:21:50.514737,41341
2023-01-13_20:21:50.623697,41451
2023-01-13_20:21:50.735034,41561
2023-01-13_20:21:50.844562,41671
2023-01-13_20:21:50.954601,41781
2023-01-13_20:21:51.064592,41891
2023-01-13_20:21:51.175133,42001
2023-01-13_20:21:51.284866,42111
2023-01-13_20:21:51.395058,42221
2023-01-13_20:21:51.504461,42332
2023-01-13_20:21:51.615701,42442
2023-01-13_20:21:51.724412,42552
2023-01-13_20:21:51.835165,42662
2023-01-13_20:21:51.945094,42772
2023-01-13_20:21:52.055328,42882
2023-01-13_20:21:52.164847,42992
2023-01-13_20:21:52.275551,43102
2023-01-13_20:21:52.385037,43212
2023-01-13_20:21:52.496232,43322
2023-01-13_20:21:52.605842,43432
2023-01-13_20:21:52.716142,43542
2023-01-13_20:21:52.825565,43652
2023-01-13_20:21:52.935766,43762
2023-01-13_20:21:53.045440,43873
2023-01-13_20:21:53.156089,43983
2023-01-13_20:21:53.266289,44093
2023-01-13_20:21:53.376224,44203
2023-01-13_20:21:53.485856,44313
2023-01-13_20:21:53.597098,44423
2023-01-13_20:21:53.705658,44533
2023-01-13_20:21:53.816611,44643
2023-01-13_20:21:53.926336,44753
2023-01-13_20:21:54.036525,44863
2023-01-13_20:21:54.146761,44973
2023-01-13_20:21:54.257154,45083
2023-01-13_20:21:54.366305,45193
2023-01-13_20:21:54.477623,45303
2023-01-13_20:21:54.587016,45413
2023-01-13_20:21:54.697279,45524
2023-01-13_20:21:54.806439,45634
2023-01-13_20:21:54.917164,45744
2023-01-13_20:21:55.027459,45854
2023-01-13_20:21:55.137111,45964
2023-01-13_20:21:55.246678,46074
2023-01-13_20:21:55.357235,46184
2023-01-13_20:21:55.467484,46294
2023-01-13_20:21:55.578010,46404
2023-01-13_20:21:55.687552,46514
2023-01-13_20:21:55.797992,46624
2023-01-13_20:21:55.907895,46734
2023-01-13_20:21:56.017116,46844
2023-01-13_20:21:56.127796,46954
2023-01-13_20:21:56.237480,47065
2023-01-13_20:21:56.348372,47175
2023-01-13_20:21:56.457794,47285
2023-01-13_20:21:56.568631,47395
2023-01-13_20:21:56.677548,47505
2023-01-13_20:21:56.788419,47615
2023-01-13_20:21:56.898435,47725
2023-01-13_20:21:57.008664,47835
2023-01-13_20:21:57.118130,47945
2023-01-13_20:21:57.228728,48055
2023-01-13_20:21:57.338209,48165
2023-01-13_20:21:57.449314,48275
2023-01-13_20:21:57.558447,48385
2023-01-13_20:21:57.668818,48495
2023-01-13_20:21:57.779188,48605
2023-01-13_20:21:57.889241,48716
2023-01-13_20:21:57.998660,48826
2023-01-13_20:21:58.109691,48936
2023-01-13_20:21:58.219670,49046
2023-01-13_20:21:58.329549,49156
2023-01-13_20:21:58.439476,49266
2023-01-13_20:21:58.549732,49376
2023-01-13_20:21:58.659638,49486
2023-01-13_20:21:58.769424,49596
2023-01-13_20:21:58.879748,49706
2023-01-13_20:21:58.989546,49816
2023-01-13_20:21:59.099751,49926
2023-01-13_20:21:59.209412,50036
2023-01-13_20:21:59.319506,50146
2023-01-13_20:21:59.430694,50257
2023-01-13_20:21:59.540483,50367
2023-01-13_20:21:59.650223,50477
2023-01-13_20:21:59.760278,50587
2023-01-13_20:21:59.870379,50697
