Rotary encoder POSITION DATA
Neuropixel setup
Samping rate: 50 sps
20-23-22_01-13-2023
timestamp_sys,timestamp,position,interrupt,position_at_interrupt
2023-01-13_20:23:39.907399, 17360, 416191, 0, 365538
2023-01-13_20:23:39.926374, 17380, 416191, 0, 365538
2023-01-13_20:23:39.947441, 17400, 416191, 0, 365538
2023-01-13_20:23:39.967724, 17420, 416191, 0, 365538
2023-01-13_20:23:39.987408, 17440, 416191, 0, 365538
2023-01-13_20:23:40.007041, 17460, 416191, 0, 365538
2023-01-13_20:23:40.027113, 17480, 416191, 0, 365538
2023-01-13_20:23:40.047025, 17500, 416191, 0, 365538
2023-01-13_20:23:40.068058, 17520, 416191, 0, 365538
2023-01-13_20:23:40.087101, 17540, 416191, 0, 365538
2023-01-13_20:23:40.107488, 17560, 416191, 0, 365538
2023-01-13_20:23:40.127445, 17580, 416191, 0, 365538
2023-01-13_20:23:40.146472, 17600, 416191, 0, 365538
2023-01-13_20:23:40.167433, 17620, 416191, 0, 365538
2023-01-13_20:23:40.187346, 17640, 416191, 0, 365538
2023-01-13_20:23:40.207516, 17660, 416191, 0, 365538
2023-01-13_20:23:40.227188, 17680, 416191, 0, 365538
2023-01-13_20:23:40.247232, 17700, 416191, 0, 365538
2023-01-13_20:23:40.267255, 17720, 416191, 0, 365538
2023-01-13_20:23:40.287223, 17740, 416191, 0, 365538
2023-01-13_20:23:40.307899, 17760, 416191, 0, 365538
2023-01-13_20:23:40.327417, 17780, 416191, 0, 365538
2023-01-13_20:23:40.347618, 17800, 416191, 0, 365538
2023-01-13_20:23:40.366328, 17820, 416191, 0, 365538
2023-01-13_20:23:40.387251, 17840, 416191, 0, 365538
2023-01-13_20:23:40.407203, 17860, 416191, 0, 365538
2023-01-13_20:23:40.427240, 17880, 416191, 0, 365538
2023-01-13_20:23:40.447358, 17900, 416191, 0, 365538
2023-01-13_20:23:40.466933, 17920, 416191, 0, 365538
2023-01-13_20:23:40.487521, 17940, 416191, 0, 365538
2023-01-13_20:23:40.507229, 17960, 416191, 0, 365538
2023-01-13_20:23:40.527278, 17980, 416191, 0, 365538
2023-01-13_20:23:40.548137, 18000, 416191, 0, 365538
2023-01-13_20:23:40.567176, 18020, 416191, 0, 365538
2023-01-13_20:23:40.586143, 18040, 416191, 0, 365538
2023-01-13_20:23:40.607404, 18060, 416191, 0, 365538
2023-01-13_20:23:40.627358, 18080, 416191, 0, 365538
2023-01-13_20:23:40.647332, 18100, 416191, 0, 365538
2023-01-13_20:23:40.667296, 18120, 416191, 0, 365538
2023-01-13_20:23:40.687380, 18140, 416191, 0, 365538
2023-01-13_20:23:40.706945, 18160, 416191, 0, 365538
2023-01-13_20:23:40.727336, 18180, 416191, 0, 365538
2023-01-13_20:23:40.747714, 18200, 416191, 0, 365538
2023-01-13_20:23:40.767755, 18220, 416191, 0, 365538
2023-01-13_20:23:40.787967, 18240, 416191, 0, 365538
2023-01-13_20:23:40.806181, 18260, 416191, 0, 365538
2023-01-13_20:23:40.827141, 18280, 416191, 0, 365538
2023-01-13_20:23:40.847057, 18300, 416191, 0, 365538
2023-01-13_20:23:40.867169, 18320, 416191, 0, 365538
2023-01-13_20:23:40.887448, 18340, 416191, 0, 365538
2023-01-13_20:23:40.907163, 18360, 416191, 0, 365538
2023-01-13_20:23:40.928074, 18380, 416191, 0, 365538
2023-01-13_20:23:40.946795, 18400, 416191, 0, 365538
2023-01-13_20:23:40.966842, 18420, 416191, 0, 365538
2023-01-13_20:23:40.986892, 18440, 416191, 0, 365538
2023-01-13_20:23:41.007280, 18460, 416191, 0, 365538
2023-01-13_20:23:41.026353, 18480, 416191, 0, 365538
2023-01-13_20:23:41.047371, 18500, 416191, 0, 365538
2023-01-13_20:23:41.067312, 18520, 416191, 0, 365538
2023-01-13_20:23:41.087329, 18540, 416191, 0, 365538
2023-01-13_20:23:41.107318, 18560, 416191, 0, 365538
2023-01-13_20:23:41.127822, 18580, 416191, 0, 365538
2023-01-13_20:23:41.147400, 18600, 416191, 0, 365538
2023-01-13_20:23:41.167331, 18620, 416191, 0, 365538
2023-01-13_20:23:41.187290, 18640, 416191, 0, 365538
2023-01-13_20:23:41.207176, 18660, 416191, 0, 365538
2023-01-13_20:23:41.227309, 18680, 416191, 0, 365538
2023-01-13_20:23:41.246642, 18700, 416191, 0, 365538
2023-01-13_20:23:41.266924, 18720, 416191, 0, 365538
2023-01-13_20:23:41.287889, 18740, 416191, 0, 365538
2023-01-13_20:23:41.307536, 18760, 416191, 0, 365538
2023-01-13_20:23:41.327449, 18780, 416191, 0, 365538
2023-01-13_20:23:41.347633, 18800, 416191, 0, 365538
2023-01-13_20:23:41.367440, 18820, 416191, 0, 365538
2023-01-13_20:23:41.387022, 18840, 416191, 0, 365538
2023-01-13_20:23:41.407264, 18860, 416191, 0, 365538
2023-01-13_20:23:41.427218, 18880, 416191, 0, 365538
2023-01-13_20:23:41.446952, 18900, 416191, 0, 365538
2023-01-13_20:23:41.467477, 18920, 416191, 0, 365538
2023-01-13_20:23:41.487449, 18940, 416191, 0, 365538
2023-01-13_20:23:41.507269, 18960, 416191, 0, 365538
2023-01-13_20:23:41.527187, 18980, 416191, 0, 365538
2023-01-13_20:23:41.547447, 19000, 416191, 0, 365538
2023-01-13_20:23:41.567534, 19020, 416191, 0, 365538
2023-01-13_20:23:41.587514, 19040, 416191, 0, 365538
2023-01-13_20:23:41.607281, 19060, 416191, 0, 365538
2023-01-13_20:23:41.627444, 19080, 416191, 0, 365538
2023-01-13_20:23:41.647439, 19100, 416191, 0, 365538
2023-01-13_20:23:41.667411, 19120, 416191, 0, 365538
2023-01-13_20:23:41.687326, 19140, 416191, 0, 365538
2023-01-13_20:23:41.707286, 19160, 416191, 0, 365538
2023-01-13_20:23:41.727423, 19180, 416191, 0, 365538
2023-01-13_20:23:41.747336, 19200, 416191, 0, 365538
2023-01-13_20:23:41.767452, 19220, 416191, 0, 365538
2023-01-13_20:23:41.787396, 19240, 416191, 0, 365538
2023-01-13_20:23:41.807307, 19260, 416191, 0, 365538
2023-01-13_20:23:41.827342, 19280, 416191, 0, 365538
2023-01-13_20:23:41.847313, 19300, 416191, 0, 365538
2023-01-13_20:23:41.867346, 19320, 416191, 0, 365538
2023-01-13_20:23:41.887179, 19340, 416192, 0, 365538
2023-01-13_20:23:41.907312, 19360, 416192, 0, 365538
2023-01-13_20:23:41.927288, 19380, 416192, 0, 365538
2023-01-13_20:23:41.947744, 19400, 416192, 0, 365538
2023-01-13_20:23:41.966624, 19420, 416192, 0, 365538
2023-01-13_20:23:41.987254, 19440, 416192, 0, 365538
2023-01-13_20:23:42.007319, 19460, 416192, 0, 365538
2023-01-13_20:23:42.027128, 19480, 416192, 0, 365538
2023-01-13_20:23:42.047042, 19500, 416192, 0, 365538
2023-01-13_20:23:42.066953, 19520, 416192, 0, 365538
2023-01-13_20:23:42.087490, 19540, 416192, 0, 365538
2023-01-13_20:23:42.107455, 19560, 416192, 0, 365538
2023-01-13_20:23:42.127530, 19580, 416192, 0, 365538
2023-01-13_20:23:42.147716, 19600, 416192, 0, 365538
2023-01-13_20:23:42.166731, 19620, 416192, 0, 365538
2023-01-13_20:23:42.187707, 19640, 416192, 0, 365538
2023-01-13_20:23:42.207721, 19660, 416192, 0, 365538
2023-01-13_20:23:42.227551, 19680, 416192, 0, 365538
2023-01-13_20:23:42.247767, 19700, 416192, 0, 365538
2023-01-13_20:23:42.267323, 19720, 416192, 0, 365538
2023-01-13_20:23:42.287431, 19740, 416192, 0, 365538
2023-01-13_20:23:42.307341, 19760, 416192, 0, 365538
2023-01-13_20:23:42.327492, 19780, 416192, 0, 365538
2023-01-13_20:23:42.347575, 19800, 416192, 0, 365538
2023-01-13_20:23:42.367606, 19820, 416192, 0, 365538
2023-01-13_20:23:42.387477, 19840, 416192, 0, 365538
2023-01-13_20:23:42.407389, 19860, 416192, 0, 365538
2023-01-13_20:23:42.427457, 19880, 416192, 0, 365538
2023-01-13_20:23:42.447423, 19900, 416192, 0, 365538
2023-01-13_20:23:42.467387, 19920, 416192, 0, 365538
2023-01-13_20:23:42.487300, 19940, 416192, 0, 365538
2023-01-13_20:23:42.507257, 19960, 416192, 0, 365538
2023-01-13_20:23:42.527298, 19980, 416192, 0, 365538
2023-01-13_20:23:42.547140, 20000, 416192, 0, 365538
2023-01-13_20:23:42.567457, 20020, 416192, 0, 365538
2023-01-13_20:23:42.587581, 20040, 416192, 0, 365538
2023-01-13_20:23:42.607461, 20060, 416192, 0, 365538
2023-01-13_20:23:42.627231, 20080, 416192, 0, 365538
2023-01-13_20:23:42.647021, 20100, 416192, 0, 365538
2023-01-13_20:23:42.668055, 20120, 416192, 0, 365538
2023-01-13_20:23:42.687981, 20140, 416192, 0, 365538
2023-01-13_20:23:42.707512, 20160, 416192, 0, 365538
2023-01-13_20:23:42.726958, 20180, 416192, 0, 365538
2023-01-13_20:23:42.747143, 20200, 416192, 0, 365538
2023-01-13_20:23:42.767459, 20220, 416192, 0, 365538
2023-01-13_20:23:42.787455, 20240, 416192, 0, 365538
2023-01-13_20:23:42.807403, 20260, 416192, 0, 365538
2023-01-13_20:23:42.827430, 20280, 416192, 0, 365538
2023-01-13_20:23:42.847392, 20300, 416192, 0, 365538
2023-01-13_20:23:42.867385, 20320, 416192, 0, 365538
2023-01-13_20:23:42.887460, 20340, 416192, 0, 365538
2023-01-13_20:23:42.907375, 20360, 416192, 0, 365538
2023-01-13_20:23:42.927459, 20380, 416192, 0, 365538
2023-01-13_20:23:42.947396, 20400, 416192, 0, 365538
2023-01-13_20:23:42.967411, 20420, 416192, 0, 365538
2023-01-13_20:23:42.987368, 20440, 416192, 0, 365538
2023-01-13_20:23:43.007785, 20460, 416192, 0, 365538
2023-01-13_20:23:43.027488, 20480, 416192, 0, 365538
2023-01-13_20:23:43.047459, 20500, 416192, 0, 365538
2023-01-13_20:23:43.067072, 20520, 416192, 0, 365538
2023-01-13_20:23:43.087105, 20540, 416192, 0, 365538
2023-01-13_20:23:43.107710, 20560, 416192, 0, 365538
2023-01-13_20:23:43.127464, 20580, 416192, 0, 365538
2023-01-13_20:23:43.147392, 20600, 416192, 0, 365538
2023-01-13_20:23:43.167291, 20620, 416192, 0, 365538
2023-01-13_20:23:43.187463, 20640, 416192, 0, 365538
2023-01-13_20:23:43.207210, 20660, 416192, 0, 365538
2023-01-13_20:23:43.227179, 20680, 416192, 0, 365538
2023-01-13_20:23:43.247193, 20700, 416192, 0, 365538
2023-01-13_20:23:43.267372, 20720, 416192, 0, 365538
2023-01-13_20:23:43.287397, 20740, 416192, 0, 365538
2023-01-13_20:23:43.307412, 20760, 416192, 0, 365538
2023-01-13_20:23:43.327188, 20780, 416192, 0, 365538
2023-01-13_20:23:43.347348, 20800, 416192, 0, 365538
2023-01-13_20:23:43.367675, 20820, 416192, 0, 365538
2023-01-13_20:23:43.387467, 20840, 416192, 0, 365538
2023-01-13_20:23:43.407373, 20860, 416192, 0, 365538
2023-01-13_20:23:43.427488, 20880, 416192, 0, 365538
2023-01-13_20:23:43.447429, 20900, 416192, 0, 365538
2023-01-13_20:23:43.467305, 20920, 416192, 0, 365538
2023-01-13_20:23:43.487296, 20940, 416192, 0, 365538
2023-01-13_20:23:43.507243, 20960, 416192, 0, 365538
2023-01-13_20:23:43.527204, 20980, 416192, 0, 365538
2023-01-13_20:23:43.547250, 21000, 416192, 0, 365538
2023-01-13_20:23:43.567476, 21020, 416192, 0, 365538
2023-01-13_20:23:43.586854, 21040, 416192, 0, 365538
2023-01-13_20:23:43.607409, 21060, 416192, 0, 365538
2023-01-13_20:23:43.627253, 21080, 416192, 0, 365538
2023-01-13_20:23:43.647519, 21100, 416192, 0, 365538
2023-01-13_20:23:43.667431, 21120, 416192, 0, 365538
2023-01-13_20:23:43.687451, 21140, 416192, 0, 365538
2023-01-13_20:23:43.707366, 21160, 416192, 0, 365538
2023-01-13_20:23:43.727405, 21180, 416192, 0, 365538
2023-01-13_20:23:43.747194, 21200, 416192, 0, 365538
2023-01-13_20:23:43.767184, 21220, 416192, 0, 365538
2023-01-13_20:23:43.788137, 21240, 416192, 0, 365538
2023-01-13_20:23:43.807467, 21260, 416192, 0, 365538
2023-01-13_20:23:43.827970, 21280, 416192, 0, 365538
2023-01-13_20:23:43.846968, 21300, 416192, 0, 365538
2023-01-13_20:23:43.867470, 21320, 416192, 0, 365538
2023-01-13_20:23:43.887510, 21340, 416192, 0, 365538
2023-01-13_20:23:43.907178, 21360, 416192, 0, 365538
2023-01-13_20:23:43.927091, 21380, 416192, 0, 365538
2023-01-13_20:23:43.947105, 21400, 416192, 0, 365538
2023-01-13_20:23:43.967119, 21420, 416192, 0, 365538
2023-01-13_20:23:43.987129, 21440, 416192, 0, 365538
2023-01-13_20:23:44.007336, 21460, 416192, 0, 365538
2023-01-13_20:23:44.027470, 21480, 416192, 0, 365538
2023-01-13_20:23:44.046970, 21500, 416192, 0, 365538
2023-01-13_20:23:44.067009, 21520, 416192, 0, 365538
2023-01-13_20:23:44.087611, 21540, 416192, 0, 365538
2023-01-13_20:23:44.107455, 21560, 416192, 0, 365538
2023-01-13_20:23:44.127472, 21580, 416192, 0, 365538
2023-01-13_20:23:44.147317, 21600, 416192, 0, 365538
2023-01-13_20:23:44.167271, 21620, 416192, 0, 365538
2023-01-13_20:23:44.187183, 21640, 416192, 0, 365538
2023-01-13_20:23:44.206568, 21660, 416192, 0, 365538
2023-01-13_20:23:44.227363, 21680, 416192, 0, 365538
2023-01-13_20:23:44.247486, 21700, 416192, 0, 365538
2023-01-13_20:23:44.267270, 21720, 416192, 0, 365538
2023-01-13_20:23:44.287471, 21740, 416192, 0, 365538
2023-01-13_20:23:44.307472, 21760, 416192, 0, 365538
2023-01-13_20:23:44.327444, 21780, 416192, 0, 365538
2023-01-13_20:23:44.347436, 21800, 416192, 0, 365538
2023-01-13_20:23:44.367280, 21820, 416192, 0, 365538
2023-01-13_20:23:44.388220, 21840, 416192, 0, 365538
2023-01-13_20:23:44.407426, 21860, 416192, 0, 365538
2023-01-13_20:23:44.427915, 21880, 416192, 0, 365538
2023-01-13_20:23:44.446904, 21900, 416192, 0, 365538
2023-01-13_20:23:44.468235, 21920, 416192, 0, 365538
2023-01-13_20:23:44.488139, 21940, 416192, 0, 365538
2023-01-13_20:23:44.507013, 21960, 416192, 0, 365538
2023-01-13_20:23:44.527064, 21980, 416192, 0, 365538
2023-01-13_20:23:44.547376, 22000, 416192, 0, 365538
2023-01-13_20:23:44.567475, 22020, 416192, 0, 365538
2023-01-13_20:23:44.587676, 22040, 416192, 0, 365538
2023-01-13_20:23:44.607856, 22060, 416192, 0, 365538
2023-01-13_20:23:44.626970, 22080, 416192, 0, 365538
2023-01-13_20:23:44.647198, 22100, 416192, 0, 365538
2023-01-13_20:23:44.667164, 22120, 416192, 0, 365538
2023-01-13_20:23:44.687741, 22140, 416192, 0, 365538
2023-01-13_20:23:44.707381, 22160, 416192, 0, 365538
2023-01-13_20:23:44.727023, 22180, 416192, 0, 365538
2023-01-13_20:23:44.748170, 22200, 416192, 0, 365538
2023-01-13_20:23:44.767413, 22220, 416192, 0, 365538
2023-01-13_20:23:44.787471, 22240, 416192, 0, 365538
2023-01-13_20:23:44.807689, 22260, 416192, 0, 365538
2023-01-13_20:23:44.826818, 22280, 416192, 0, 365538
2023-01-13_20:23:44.846858, 22300, 416192, 0, 365538
2023-01-13_20:23:44.867473, 22320, 416192, 0, 365538
2023-01-13_20:23:44.887387, 22340, 416192, 0, 365538
2023-01-13_20:23:44.907351, 22360, 416192, 0, 365538
2023-01-13_20:23:44.927264, 22380, 416192, 0, 365538
2023-01-13_20:23:44.947219, 22400, 416192, 0, 365538
2023-01-13_20:23:44.967491, 22420, 416192, 0, 365538
2023-01-13_20:23:44.987475, 22440, 416192, 0, 365538
2023-01-13_20:23:45.007476, 22460, 416192, 0, 365538
2023-01-13_20:23:45.027591, 22480, 416192, 0, 365538
2023-01-13_20:23:45.047344, 22500, 416192, 0, 365538
2023-01-13_20:23:45.067991, 22520, 416192, 0, 365538
2023-01-13_20:23:45.087692, 22540, 416192, 0, 365538
2023-01-13_20:23:45.107655, 22560, 416192, 0, 365538
2023-01-13_20:23:45.127490, 22580, 416192, 0, 365538
2023-01-13_20:23:45.147406, 22600, 416192, 0, 365538
2023-01-13_20:23:45.166864, 22620, 416192, 0, 365538
2023-01-13_20:23:45.187136, 22640, 416192, 0, 365538
2023-01-13_20:23:45.206951, 22660, 416192, 0, 365538
2023-01-13_20:23:45.227299, 22680, 416192, 0, 365538
2023-01-13_20:23:45.247635, 22700, 416192, 0, 365538
2023-01-13_20:23:45.267480, 22720, 416192, 0, 365538
2023-01-13_20:23:45.287577, 22740, 416192, 0, 365538
2023-01-13_20:23:45.307485, 22760, 416192, 0, 365538
2023-01-13_20:23:45.327490, 22780, 416192, 0, 365538
2023-01-13_20:23:45.347664, 22800, 416192, 0, 365538
2023-01-13_20:23:45.367504, 22820, 416192, 0, 365538
2023-01-13_20:23:45.387472, 22840, 416192, 0, 365538
2023-01-13_20:23:45.407500, 22860, 416192, 0, 365538
2023-01-13_20:23:45.427485, 22880, 416192, 0, 365538
2023-01-13_20:23:45.447502, 22900, 416192, 0, 365538
2023-01-13_20:23:45.467459, 22920, 416192, 0, 365538
2023-01-13_20:23:45.487741, 22940, 416192, 0, 365538
2023-01-13_20:23:45.507811, 22960, 416192, 0, 365538
2023-01-13_20:23:45.526918, 22980, 416192, 0, 365538
2023-01-13_20:23:45.547353, 23000, 416192, 0, 365538
2023-01-13_20:23:45.567652, 23020, 416192, 0, 365538
2023-01-13_20:23:45.587683, 23040, 416192, 0, 365538
2023-01-13_20:23:45.607729, 23060, 416192, 0, 365538
2023-01-13_20:23:45.626892, 23080, 416192, 0, 365538
2023-01-13_20:23:45.646875, 23100, 416192, 0, 365538
2023-01-13_20:23:45.666915, 23120, 416192, 0, 365538
2023-01-13_20:23:45.687477, 23140, 416192, 0, 365538
2023-01-13_20:23:45.706781, 23160, 416192, 0, 365538
2023-01-13_20:23:45.727485, 23180, 416192, 0, 365538
2023-01-13_20:23:45.747572, 23200, 416192, 0, 365538
2023-01-13_20:23:45.766994, 23220, 416192, 0, 365538
2023-01-13_20:23:45.786592, 23240, 416192, 0, 365538
2023-01-13_20:23:45.807500, 23260, 416192, 0, 365538
2023-01-13_20:23:45.827482, 23280, 416192, 0, 365538
2023-01-13_20:23:45.847028, 23300, 416192, 0, 365538
2023-01-13_20:23:45.867485, 23320, 416192, 0, 365538
2023-01-13_20:23:45.887483, 23340, 416192, 0, 365538
2023-01-13_20:23:45.906628, 23360, 416192, 0, 365538
2023-01-13_20:23:45.927483, 23380, 416192, 0, 365538
2023-01-13_20:23:45.946643, 23400, 416192, 0, 365538
2023-01-13_20:23:45.967487, 23420, 416192, 0, 365538
2023-01-13_20:23:45.987298, 23440, 416192, 0, 365538
2023-01-13_20:23:46.007607, 23460, 416192, 0, 365538
2023-01-13_20:23:46.028210, 23480, 416192, 0, 365538
2023-01-13_20:23:46.048223, 23500, 416192, 0, 365538
2023-01-13_20:23:46.068135, 23520, 416192, 0, 365538
2023-01-13_20:23:46.088256, 23540, 416192, 0, 365538
2023-01-13_20:23:46.107451, 23560, 416192, 0, 365538
2023-01-13_20:23:46.127377, 23580, 416192, 0, 365538
2023-01-13_20:23:46.147217, 23600, 416192, 0, 365538
2023-01-13_20:23:46.167128, 23620, 416192, 0, 365538
2023-01-13_20:23:46.188207, 23640, 416192, 0, 365538
2023-01-13_20:23:46.208282, 23660, 416192, 0, 365538
2023-01-13_20:23:46.227319, 23680, 416192, 0, 365538
2023-01-13_20:23:46.247322, 23700, 416192, 0, 365538
2023-01-13_20:23:46.267690, 23720, 416192, 0, 365538
2023-01-13_20:23:46.287739, 23740, 416192, 0, 365538
2023-01-13_20:23:46.307730, 23760, 416192, 0, 365538
2023-01-13_20:23:46.327362, 23780, 416192, 0, 365538
2023-01-13_20:23:46.348051, 23800, 416193, 0, 365538
2023-01-13_20:23:46.367184, 23820, 416193, 0, 365538
2023-01-13_20:23:46.387366, 23840, 416193, 0, 365538
2023-01-13_20:23:46.407519, 23860, 416193, 0, 365538
2023-01-13_20:23:46.427633, 23880, 416193, 0, 365538
2023-01-13_20:23:46.446720, 23900, 416193, 0, 365538
2023-01-13_20:23:46.467523, 23920, 416193, 0, 365538
2023-01-13_20:23:46.487524, 23940, 416193, 0, 365538
2023-01-13_20:23:46.507512, 23960, 416193, 0, 365538
2023-01-13_20:23:46.527633, 23980, 416193, 0, 365538
2023-01-13_20:23:46.546781, 24000, 416193, 0, 365538
2023-01-13_20:23:46.567525, 24020, 416193, 0, 365538
2023-01-13_20:23:46.587528, 24040, 416193, 0, 365538
2023-01-13_20:23:46.607585, 24060, 416193, 0, 365538
2023-01-13_20:23:46.627491, 24080, 416193, 0, 365538
2023-01-13_20:23:46.647553, 24100, 416193, 0, 365538
2023-01-13_20:23:46.667168, 24120, 416193, 0, 365538
2023-01-13_20:23:46.687490, 24140, 416193, 0, 365538
2023-01-13_20:23:46.707555, 24160, 416193, 0, 365538
2023-01-13_20:23:46.727525, 24180, 416193, 0, 365538
2023-01-13_20:23:46.747616, 24200, 416193, 0, 365538
2023-01-13_20:23:46.767522, 24220, 416193, 0, 365538
2023-01-13_20:23:46.787136, 24240, 416193, 0, 365538
2023-01-13_20:23:46.807496, 24260, 416193, 0, 365538
2023-01-13_20:23:46.827389, 24280, 416193, 0, 365538
2023-01-13_20:23:46.847182, 24300, 416193, 0, 365538
2023-01-13_20:23:46.867167, 24320, 416193, 0, 365538
2023-01-13_20:23:46.887489, 24340, 416193, 0, 365538
2023-01-13_20:23:46.907235, 24360, 416193, 0, 365538
2023-01-13_20:23:46.928143, 24380, 416193, 0, 365538
2023-01-13_20:23:46.947152, 24400, 416193, 0, 365538
2023-01-13_20:23:46.967408, 24420, 416193, 0, 365538
2023-01-13_20:23:46.987267, 24440, 416193, 0, 365538
2023-01-13_20:23:47.007490, 24460, 416193, 0, 365538
2023-01-13_20:23:47.027284, 24480, 416193, 0, 365538
2023-01-13_20:23:47.047638, 24500, 416193, 0, 365538
2023-01-13_20:23:47.067673, 24520, 416193, 0, 365538
2023-01-13_20:23:47.087011, 24540, 416193, 0, 365538
2023-01-13_20:23:47.106925, 24560, 416193, 0, 365538
2023-01-13_20:23:47.127831, 24580, 416193, 0, 365538
2023-01-13_20:23:47.147820, 24600, 416193, 0, 365538
2023-01-13_20:23:47.167528, 24620, 416193, 0, 365538
2023-01-13_20:23:47.187881, 24640, 416193, 0, 365538
2023-01-13_20:23:47.207150, 24660, 416193, 0, 365538
2023-01-13_20:23:47.228061, 24680, 416193, 0, 365538
2023-01-13_20:23:47.247886, 24700, 416193, 0, 365538
2023-01-13_20:23:47.267528, 24720, 416193, 0, 365538
2023-01-13_20:23:47.287211, 24740, 416193, 0, 365538
2023-01-13_20:23:47.307530, 24760, 416193, 0, 365538
2023-01-13_20:23:47.327337, 24780, 416193, 0, 365538
2023-01-13_20:23:47.346779, 24800, 416193, 0, 365538
2023-01-13_20:23:47.367495, 24820, 416193, 0, 365538
2023-01-13_20:23:47.387409, 24840, 416193, 0, 365538
2023-01-13_20:23:47.407417, 24860, 416193, 0, 365538
2023-01-13_20:23:47.427175, 24880, 416193, 0, 365538
2023-01-13_20:23:47.447086, 24900, 416193, 0, 365538
2023-01-13_20:23:47.467458, 24920, 416193, 0, 365538
2023-01-13_20:23:47.487533, 24940, 416193, 0, 365538
2023-01-13_20:23:47.507609, 24960, 416193, 0, 365538
2023-01-13_20:23:47.527251, 24980, 416193, 0, 365538
2023-01-13_20:23:47.547038, 25000, 416193, 0, 365538
2023-01-13_20:23:47.567112, 25020, 416193, 0, 365538
2023-01-13_20:23:47.587496, 25040, 416193, 0, 365538
2023-01-13_20:23:47.607208, 25060, 416193, 0, 365538
2023-01-13_20:23:47.627493, 25080, 416193, 0, 365538
2023-01-13_20:23:47.647597, 25100, 416193, 0, 365538
2023-01-13_20:23:47.667762, 25120, 416193, 0, 365538
2023-01-13_20:23:47.687532, 25140, 416193, 0, 365538
2023-01-13_20:23:47.707776, 25160, 416193, 0, 365538
2023-01-13_20:23:47.728170, 25180, 416193, 0, 365538
2023-01-13_20:23:47.747193, 25200, 416193, 0, 365538
2023-01-13_20:23:47.767260, 25220, 416193, 0, 365538
2023-01-13_20:23:47.786955, 25240, 416193, 0, 365538
2023-01-13_20:23:47.808238, 25260, 416193, 0, 365538
2023-01-13_20:23:47.827154, 25280, 416193, 0, 365538
2023-01-13_20:23:47.847144, 25300, 416193, 0, 365538
2023-01-13_20:23:47.867497, 25320, 416193, 0, 365538
2023-01-13_20:23:47.887532, 25340, 416193, 0, 365538
2023-01-13_20:23:47.907323, 25360, 416193, 0, 365538
2023-01-13_20:23:47.927238, 25380, 416193, 0, 365538
2023-01-13_20:23:47.947228, 25400, 416193, 0, 365538
2023-01-13_20:23:47.967522, 25420, 416193, 0, 365538
2023-01-13_20:23:47.987533, 25440, 416193, 0, 365538
2023-01-13_20:23:48.007583, 25460, 416193, 0, 365538
2023-01-13_20:23:48.027719, 25480, 416193, 0, 365538
2023-01-13_20:23:48.046628, 25500, 416193, 0, 365538
2023-01-13_20:23:48.067336, 25520, 416193, 0, 365538
2023-01-13_20:23:48.087497, 25540, 416193, 0, 365538
2023-01-13_20:23:48.107500, 25560, 416193, 0, 365538
2023-01-13_20:23:48.128182, 25580, 416193, 0, 365538
2023-01-13_20:23:48.147216, 25600, 416193, 0, 365538
2023-01-13_20:23:48.167176, 25620, 416193, 0, 365538
2023-01-13_20:23:48.188226, 25640, 416193, 0, 365538
2023-01-13_20:23:48.207535, 25660, 416193, 0, 365538
2023-01-13_20:23:48.227542, 25680, 416193, 0, 365538
2023-01-13_20:23:48.247649, 25700, 416193, 0, 365538
2023-01-13_20:23:48.267501, 25720, 416193, 0, 365538
2023-01-13_20:23:48.287262, 25740, 416193, 0, 365538
2023-01-13_20:23:48.307426, 25760, 416193, 0, 365538
2023-01-13_20:23:48.327184, 25780, 416193, 0, 365538
2023-01-13_20:23:48.347695, 25800, 416193, 0, 365538
2023-01-13_20:23:48.367500, 25820, 416193, 0, 365538
2023-01-13_20:23:48.387251, 25840, 416193, 0, 365538
2023-01-13_20:23:48.407103, 25860, 416193, 0, 365538
2023-01-13_20:23:48.427637, 25880, 416193, 0, 365538
2023-01-13_20:23:48.447864, 25900, 416193, 0, 365538
2023-01-13_20:23:48.467590, 25920, 416193, 0, 365538
2023-01-13_20:23:48.487630, 25940, 416193, 0, 365538
2023-01-13_20:23:48.507272, 25960, 416193, 0, 365538
2023-01-13_20:23:48.527933, 25980, 416193, 0, 365538
2023-01-13_20:23:48.547498, 26000, 416193, 0, 365538
2023-01-13_20:23:48.567349, 26020, 416193, 0, 365538
2023-01-13_20:23:48.587528, 26040, 416193, 0, 365538
2023-01-13_20:23:48.607537, 26060, 416193, 0, 365538
2023-01-13_20:23:48.627514, 26080, 416193, 0, 365538
2023-01-13_20:23:48.647481, 26100, 416193, 0, 365538
2023-01-13_20:23:48.667395, 26120, 416193, 0, 365538
2023-01-13_20:23:48.687487, 26140, 416193, 0, 365538
2023-01-13_20:23:48.707498, 26160, 416193, 0, 365538
2023-01-13_20:23:48.727576, 26180, 416193, 0, 365538
2023-01-13_20:23:48.747511, 26200, 416193, 0, 365538
2023-01-13_20:23:48.767424, 26220, 416193, 0, 365538
2023-01-13_20:23:48.787479, 26240, 416193, 0, 365538
2023-01-13_20:23:48.807449, 26260, 416193, 0, 365538
2023-01-13_20:23:48.827492, 26280, 416193, 0, 365538
2023-01-13_20:23:48.847660, 26300, 416193, 0, 365538
2023-01-13_20:23:48.867237, 26320, 416193, 0, 365538
